ID,URL,Priority,Name,Description,Automation State,Domain,Created By,Variant1,Test Type,Variant2,DO NOT UPDATE - Legacy Requirements Set Name 1,DO NOT UPDATE - Legacy Requirements Set Name 2
30904,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_921?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,MAP_SetFolder,To verify the behaviour of MAP_SetFolder with incorrect call,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,MAP,,Negative_Incorrect
31090,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_2049?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,A2DP_ReconfigureAccept,To verify the behaviour of BSS_A2DP_ReconfigureAccept call in loop,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,Media,,Stress
33104,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5106?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,SPPInterfaces API,To validate that already registered ( static ) SPP interfaces can be fetched on HU,Automated,Bluetooth,"Kumar, Naveen",Domain_Service,Unassigned,HFP,CCCONTELE-613,Functional
31131,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_2103?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Open,To verify the behaviour of PIM Open,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,PIM,,Functional
31140,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_2112?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Synchronize,To verify the behaviour of Synchronize,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,PIM,,Functional
31163,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_2135?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,GetTimeZoneAndDSTRecalcStatus,To verify the behaviour of GetTimeZoneAndDSTRecalcStatus when incorrect GCF call is given,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,PIM,,Negative_Incorrect
35149,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_8376?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,Disconnect / Connect / Streaming,To verify  Disconnect to A2DP connection from Mobile then Connect from Mobile then start streaming 10 times,Automated,Bluetooth,"Kumar, Naveen",WiCoME,Unassigned,Media_Gen4,,Stress
30950,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_1909?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,BSS_A2DP_Reject,To verify the behaviour of BSS_A2DP_Reject call,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,Media,,Functional
35241,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_8468?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Media_Streaming,To verify whether getstreamstate can give the current Media stream state while Media streaming is active,Automated,Bluetooth,"Kumar, Naveen",WiCoME,IOP,Media_Gen4,,Functional
35256,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_8483?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Extended_Media_Control,To verify whether number of folder items can be fetched using getnumItems for NowPlayingList,Automated,Bluetooth,"Kumar, Naveen",WiCoME,IOP,Media_Gen4,CTRS-CONNMEDIA-382,Functional
34004,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7117?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Inquiry_Mobile,To verify Remote Device can search HU,Automated,Bluetooth,"Kumar, Naveen",WiCoME,Sanity,BSS,CTRS-NAT-1979,Functional
31136,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_2108?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,RecalcTimeZoneAndDST,To verify the behaviour of RecalcTimeZoneAndDST,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,PIM,,Functional
31157,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_2129?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,SynchronizeAbort,To verify the behaviour of SynchronizeAbort when incorrect GCF call is given,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,PIM,,Negative_Incorrect
31158,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_2130?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,SynchronizeAbort,To verify the behaviour of SynchronizeAbort when invalid GCF call is given,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,PIM,,Negative_Invalid
31191,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_2163?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,ControlDevice,To verify the behaviour of ControlDevice with incorrect call,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,PIM,,Negative_Incorrect
34241,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7376?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,Outgoing Call,To verify that the Mobile can intiate and then terminate an ongoing active call.Repeat it 5 times,Automated,Bluetooth,"Kumar, Naveen",WiCoME,Unassigned,HFP,,Stress
34031,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7144?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Pairing,To verify the pairing initiated from HU and don?t accept from both ends,Automated,Bluetooth,"Kumar, Naveen",WiCoME,Sanity,BSS,NA,Functional
33030,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5662?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Connection/Disconnection,To validate that phone get connected to HFP automatically when connected with A2DP,Automated,Bluetooth,"Kumar, Naveen",Domain_Service,Unassigned,GAP,,Functional
34057,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7174?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Connect_Disconnect,To verify that the connections are successful when HFP connection is first initiated by HU followed by A2DP connection from Mobile,Automated,Bluetooth,"Kumar, Naveen",WiCoME,Sanity,BSS,CTRS-PHONE-474,Functional
30679,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_1620?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,DI Value Set,To verify the behaviour of BSS_DI_SetInfo call,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,DI,,Functional
30545,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_1400?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,getBluetoothStatus API,"Validate the API that is used to get Status of Bluetooth 0= OFF, 1=ON",Automated,Bluetooth,"Kumar, Naveen",Domain_Service,API,BT_Service,,Functional
32871,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5479?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Manual sync + multiple objects,To validate that multiple back to back manual sync request can be handled for multiple objects,Automated,Bluetooth,"Kumar, Naveen",Domain_Service,Sanity,PBAP,2286806,Functional
32957,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5578?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Pairing&Connection,"To verify that only HFP profile is connected when HFP req is send from HU, no other profile should be connected.",Automated,Bluetooth,"Kumar, Naveen",Domain_Service,Unassigned,GAP,,Functional
30416,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_500?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,BSS_GAP_BTLinkQualityStatisticsGet,To verify the behaviour of BSS_GAP_BTLinkQualityStatisticsGet call when link_type is SCO and action is READ in loop of 5,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,BSS,,Stress
30405,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_489?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,BSS_GAP_SimplePairingModeSet,To verify the behaviour of BSS_GAP_SimplePairingModeSet call with different bonding mode and mitm_protection in loop,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,BSS,,Stress
34571,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7770?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,SMS upload,To verify send SMS with content using HU,Automated,Bluetooth,"Kumar, Naveen",WiCoME,IOP,MAP,CTRS-NAT-1845,Functional
32997,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5628?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Autoconnection,To verify autoconnection when device is disconnected explicitly from HU and we do BT OFF/ON.,Automated,Bluetooth,"Kumar, Naveen",Domain_Service,Sanity,GAP,,Functional
31100,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_2059?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,BSS_AVRCP_SendKeyCmd,To verify the behaviour of BSS_AVRCP_SendKeyCmd call in loop,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,Media,,Stress
31104,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_2063?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,BSS_AVRCP_GetSupportedCompanies,To verify the behaviour of BSS_AVRCP_GetSupportedCompanies call in loop,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,Media,,Stress
32986,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5617?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,HFP_AutoConnection,To verify auto connection when HU BT is turned Off/On,Automated,Bluetooth,"Kumar, Naveen",Domain_Service,Sanity,GAP,,Functional
32893,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5512?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,ContactbyNameorEmail,To validate getContactbyNameorEmail api not working when search is done on basis of email,Automated,Bluetooth,"Kumar, Naveen",Domain_Service,Sanity,PBAP,2310492,Functional
35023,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_8228?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Mount_Point,To connect both A2DP & AVRCP and check for the mount point when device supports AVRCP 1.3 or above,Automated,Bluetooth,"Kumar, Naveen",WiCoME,Unassigned,Media_Gen4,,Functional
30763,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_1765?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Hangup,To verify the hangup call from HU incorrect call,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,HFP,,Negative_Incorrect
30862,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_1864?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,ReadModel,To verify getting the model name of connected phone in loop on HU,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,HFP,,Stress
35287,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_8514?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Media_Search,To verify whether track search can be invoked with out giving any specified string argument,Automated,Bluetooth,"Kumar, Naveen",WiCoME,IOP,Media_Gen4,CTRS-CONMEDIA-273,Functional
31027,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_1986?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,BSS_AVRCP_SendKeyCmd,To verify the behaviour of BSS_AVRCP_BrowseConnect  with Incorrect Call,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,Media,,Negative_Incorrect
31069,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_2028?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,PBAP_PullvCardListing,To verify the behaviour of PBAP_PullvCardListing with Incorrect call,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,PBAP,,Negative_Incorrect
34278,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7447?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,2_HFP_Mobile,To test with 2 Mobiles  with Outgoing call from Mobile1,Automated,Bluetooth,"Kumar, Naveen",WiCoME,IOP,HFP,,Functional
31729,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3835?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,2_HFP_MO,"To verify 2 M0 - Mobile-1 idle + Mobile-2 call active, transfer call to AG from HU and then back to HF",Automated,Bluetooth,"Kumar, Naveen",Android-O,Unassigned,HFP,Unassigned,Functional
41338,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9647?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,BT connection MAP,To verify download of inbox SMS,Automated,Bluetooth,"Kumar, Naveen","Android-Q, Android-O",IOP,MAP,Unassigned,Functional
32444,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5040?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Device ID,To verify  version information at HU,Automated,Bluetooth,"Kumar, Naveen",Domain_Service,Sanity,DID,Unassigned,Functional
44706,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_55074?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,is_bluetooth_device_connected,To verify is_bluetooth_device_connected API functionality,Automated,Bluetooth,"Kumar, Naveen",Android-O,API,GAP,,Functional
44614,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_54982?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,int getConnectionState_disconnected(in BluetoothDevice device),To verify int getConnectionState_disconnected(in BluetoothDevice device) API functionality,Automated,Bluetooth,"Kumar, Naveen",Android-O,API,GAP,,Functional
31593,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3553?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,boolean connectAudio(in BluetoothDevice device);,To verify connect audio from HU in stress,Automated,Bluetooth,"Kumar, Naveen",Android-O,API,HFP,Unassigned,Stress
40550,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_8859?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,Calling,Incoming call interruptions- BT Off/On from phone,Automated,Bluetooth,"Kumar, Naveen","Android-O, FCAR1","IOP, Sanity",HFP,Unassigned,Functional
31674,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3673?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Pairing,"While a device is pairing, no other devices shall be allowed to start the pairing process until the current process completes successfully OR fails.",Automated,Bluetooth,"Kumar, Naveen",Android-O,Unassigned,GAP,Unassigned,Functional
44568,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_54936?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,"""boolean sendMessage(in BluetoothDevice device, in Uri[] contacts, in  String message,in PendingIntent sentIntent, in PendingIntent deliveryIntent);""","To verify boolean sendMessage(in BluetoothDevice device, in Uri[] contacts, in  String message,in PendingIntent sentIntent, in PendingIntent deliveryIntent) API functionality",Automated,Bluetooth,"Kumar, Naveen","Android-O, Android-Q",API,MAP,Unassigned,Functional
31785,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3902?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,Meta_Data_Support,To verify that the HU can get the artist name of the now playing song,Automated,Bluetooth,"Kumar, Naveen",Android-O,Sanity,AVRCP,Unassigned,Functional
